,PID,Notebook,Timestamp,interaction_used,Condition,Data Type,group,Utterance,All representations,Didn't use interaction,Insight Description,Justification,Python Used,Was Interaction Used,Was Recapped,Was Vis used,,,Data Type,UtteranceType,highlevel,Was Interaction Used_content,Was Vis used_content,Python Used_content,Other representation_content,joined,output_types,combined_content
633,s294hoei,Happiness,49:36:00,FALSE,Static,"relationship (multivariate)
",lineplot,Oh What's the Us doing? Oh Pretty standard.,"happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
634,s294hoei,Happiness,49:38:00,FALSE,Static,"relationship (multivariate)
",lineplot,"Oh, look how look how similar these 3, these 3 are! Just based based on alphabets.","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
635,s294hoei,Happiness,49:38:00,FALSE,Static,"relationship (multivariate)
",lineplot,"Would be really interesting to maybe also do like a regional, because I bet there's some there's some region slash income baked into this because income and happiness","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,"relationship (multivariate)
",plan of action,ANALYSIS PROCESS,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
636,s294hoei,Happiness,50:30:00,FALSE,Static,,none,"I think observable, is a bit of a different environment for me, because I don't know a lot of Javascript. I'm a lot more comfortable with python. ",,,,,,,,,,,,representation comment,ANALYSIS PROCESS,,,,,,,   
637,s294hoei,Space,1:17:52,FALSE,Interactive,,data_dictionary,cryosleep indicates whether the passengers are likely to be put into suspend animation to the duration of the words or not. Passengers in cryosleep are confined to the cabins.,"data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
638,s294hoei,Space,1:18:00,FALSE,Interactive,,data_dictionary,cabin number sent to the passenger on the Space Titanic.,"data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
639,s294hoei,Space,1:18:03,FALSE,Interactive,,data_dictionary,the passenger Destination Destination Point,"data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
640,s294hoei,Space,1:18:10,FALSE,Interactive,,data_dictionary,age of the passenger.,"data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
641,s294hoei,Space,1:18:13,FALSE,Interactive,,data_dictionary,"how much money the passengers used on space room, service and journey.","data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
642,s294hoei,Space,1:18:33,FALSE,Interactive,,data_dictionary,variable indicating whether the passenger survived.,"data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
643,s294hoei,Space,1:20:03,FALSE,Interactive,distribution (categorical),none,[looking at value counts for survived] It's about at 50%.,"survived_count_initial_s294hoeispace,",,,,survived_count_initial_s294hoeispace,,,,,,distribution (categorical),"distribution shape [shape, skew, kurtosis]",VARIABLE,,,df['survived'].value_counts(),,survived_count_initial_s294hoeispace,other,  df['survived'].value_counts() 
644,s294hoei,Space,1:20:17,FALSE,Interactive,,none,"It's called something as a precise, norm... normal? [trying to remember the parameter for a function]","survived_percentage_wrong_arg_s294hoeispace,",,,,survived_percentage_wrong_arg_s294hoeispace,,,,,,,representation comment,ANALYSIS PROCESS,,,df['survived'].value_counts(norm=True),,survived_percentage_wrong_arg_s294hoeispace,error,  df['survived'].value_counts(norm=True) 
645,s294hoei,Space,1:22:13,FALSE,Interactive,,profile,I'm liking this because it's giving me frequencies and histograms for the variables in in giving me a sense of the data,"combined_profile_with_wrong_columns_s294hoeispace,",Didn't use interaction,,,,combined_profile_with_wrong_columns_s294hoeispace,,,,,,representation comment,ANALYSIS PROCESS,"alx.highlight_brush() + alx.profile(df,vars=columns)",,,,combined_profile_with_wrong_columns_s294hoeispace,error,"alx.highlight_brush() + alx.profile(df,vars=columns)   "
646,s294hoei,Space,1:22:23,FALSE,Interactive,,profile,"Much better, I realize, than doing value counts a bunch of times– it adds more visual component to value counts","combined_profile_with_wrong_columns_s294hoeispace,",Didn't use interaction,,,,combined_profile_with_wrong_columns_s294hoeispace,,,,,,representation comment,ANALYSIS PROCESS,"alx.highlight_brush() + alx.profile(df,vars=columns)",,,,combined_profile_with_wrong_columns_s294hoeispace,error,"alx.highlight_brush() + alx.profile(df,vars=columns)   "
647,s294hoei,Space,1:22:45,FALSE,Interactive,distribution (categorical),profile,Not a lot of the passengers will be VIPs.,"combined_profile_with_wrong_columns_s294hoeispace,",Didn't use interaction,,,,combined_profile_with_wrong_columns_s294hoeispace,,,,,distribution (categorical),"distribution shape [shape, skew, kurtosis]",VARIABLE,"alx.highlight_brush() + alx.profile(df,vars=columns)",,,,combined_profile_with_wrong_columns_s294hoeispace,error,"alx.highlight_brush() + alx.profile(df,vars=columns)   "
648,s294hoei,Space,1:22:55,FALSE,Interactive,distribution (categorical),profile,did not spend a lot of money on room service or the food court or the shopping mall. So these all have logarithmic distributions.,"combined_profile_with_wrong_columns_s294hoeispace,",Didn't use interaction,,,,combined_profile_with_wrong_columns_s294hoeispace,,,,,distribution (categorical),"distribution shape [shape, skew, kurtosis]",VARIABLE,"alx.highlight_brush() + alx.profile(df,vars=columns)",,,,combined_profile_with_wrong_columns_s294hoeispace,error,"alx.highlight_brush() + alx.profile(df,vars=columns)   "
649,s294hoei,Space,1:23:07,FALSE,Interactive,distribution (categorical),profile,"we saw with survival that it's  it's a it's bimodal. It's like Some survival means binary, variable. But there's like an equal distribution of people who survive and don't","combined_profile_with_wrong_columns_s294hoeispace,",Didn't use interaction,,,,combined_profile_with_wrong_columns_s294hoeispace,,,,,distribution (categorical),"distribution shape [shape, skew, kurtosis]",VARIABLE,"alx.highlight_brush() + alx.profile(df,vars=columns)",,,,combined_profile_with_wrong_columns_s294hoeispace,error,"alx.highlight_brush() + alx.profile(df,vars=columns)   "
650,s294hoei,Space,1:23:10,FALSE,Interactive,distribution (categorical),profile," I'm curious why, there's so many cabins. What is happening in cabin.","combined_profile_with_wrong_columns_s294hoeispace,",Didn't use interaction,,,,combined_profile_with_wrong_columns_s294hoeispace,,,,,distribution (categorical),"distribution shape [shape, skew, kurtosis]",VARIABLE,"alx.highlight_brush() + alx.profile(df,vars=columns)",,,,combined_profile_with_wrong_columns_s294hoeispace,error,"alx.highlight_brush() + alx.profile(df,vars=columns)   "
651,s294hoei,Space,1:24:01,FALSE,Interactive,distribution  (continuous),profile,And there's some young people.,"combined_profile_with_wrong_columns_s294hoeispace,",Didn't use interaction,,,,combined_profile_with_wrong_columns_s294hoeispace,,,,,distribution  (continuous),"distribution shape [shape, skew, kurtosis]",VARIABLE,"alx.highlight_brush() + alx.profile(df,vars=columns)",,,,combined_profile_with_wrong_columns_s294hoeispace,error,"alx.highlight_brush() + alx.profile(df,vars=columns)   "
652,s294hoei,Space,1:24:20,FALSE,Interactive,,profile,I want to do and see how all of this changes based on age,"combined_profile_with_wrong_columns_s294hoeispace,",Didn't use interaction,,,,combined_profile_with_wrong_columns_s294hoeispace,,,,,,plan of action,ANALYSIS PROCESS,"alx.highlight_brush() + alx.profile(df,vars=columns)",,,,combined_profile_with_wrong_columns_s294hoeispace,error,"alx.highlight_brush() + alx.profile(df,vars=columns)   "
653,s294hoei,Space,1:31:01,TRUE,Interactive,relationship (categorical X continuous),Multi-view Chart,"Let's see where people under 20 will go. Seems like most of these, follow the underlying distribution.","highlight_effect_barplot_s294hoeispace,",,,,,highlight_effect_barplot_s294hoeispace,,,,,relationship (categorical X continuous),relationship strength and/or direction,RELATIONSHIP,"brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='HomePlanet',y='count()',effects={""highlight"":[brush]})",,,,highlight_effect_barplot_s294hoeispace,visualization,"brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='HomePlanet',y='count()',effects={""highlight"":[brush]})   "
654,s294hoei,Space,1:31:08,TRUE,Interactive,relationship (categorical X continuous),Multi-view Chart,"let's see who survived, okay pretty comparable.","highlight_effect_barplot_s294hoeispace,",,,,,highlight_effect_barplot_s294hoeispace,,,,,relationship (categorical X continuous),relationship strength and/or direction,RELATIONSHIP,"brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='HomePlanet',y='count()',effects={""highlight"":[brush]})",,,,highlight_effect_barplot_s294hoeispace,visualization,"brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='HomePlanet',y='count()',effects={""highlight"":[brush]})   "
655,s294hoei,Space,1:32:21,TRUE,Interactive,relationship (continuous X continuous),Multi-view Chart,Let's see if the people who spend money on room service also spend money on other things.,"highlight_effect_barplot_s294hoeispace,",,,,,highlight_effect_barplot_s294hoeispace,,,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,"brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='HomePlanet',y='count()',effects={""highlight"":[brush]})",,,,highlight_effect_barplot_s294hoeispace,visualization,"brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='HomePlanet',y='count()',effects={""highlight"":[brush]})   "
656,s294hoei,Space,1:33:05,FALSE,Interactive,relationship (continuous X continuous),Multi-view Chart,"Oh, I guess it's like people who are not spending on room service are not spending on other things, too","highlight_effect_barplot_s294hoeispace, space_titanic_corr_heatmap_s294hoeispace,",Didn't use interaction,,,,highlight_effect_barplot_s294hoeispace,,space_titanic_corr_heatmap_s294hoeispace,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,"brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='HomePlanet',y='count()',effects={""highlight"":[brush]})","correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers",,,"highlight_effect_barplot_s294hoeispace, space_titanic_corr_heatmap_s294hoeispace","visualization, visualization","brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='HomePlanet',y='count()',effects={""highlight"":[brush]}) correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers  "
657,s294hoei,Space,1:34:59,FALSE,Interactive,relationship (continuous X continuous),heatmap,"So if you spent money on the Food Court, did you also spend money on the VR thing. If you spend money on the spa, you just spend money on the VR deck and it does seem like there are correlations here.","space_titanic_corr_heatmap_s294hoeispace,",,,,,,,space_titanic_corr_heatmap_s294hoeispace,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers",,,space_titanic_corr_heatmap_s294hoeispace,visualization," correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers  "
658,s294hoei,Space,1:35:23,FALSE,Interactive,relationship (continuous X continuous),heatmap,I think correlation is that they're all 0.,"space_titanic_corr_heatmap_s294hoeispace,",,,,,,,space_titanic_corr_heatmap_s294hoeispace,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers",,,space_titanic_corr_heatmap_s294hoeispace,visualization," correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers  "
659,s294hoei,Space,1:36:10,TRUE,Interactive,relationship (categorical X continuous),Multi-view Chart,"You can see if the  if vips are older, but there's so few of them.","highlight_effect_barplot_s294hoeispace,",,,,,highlight_effect_barplot_s294hoeispace,,,,,relationship (categorical X continuous),relationship strength and/or direction,RELATIONSHIP,"brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='HomePlanet',y='count()',effects={""highlight"":[brush]})",,,,highlight_effect_barplot_s294hoeispace,visualization,"brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='HomePlanet',y='count()',effects={""highlight"":[brush]})   "
660,s294hoei,Space,1:37:34,FALSE,Interactive,,dataframe,I could maybe do some data wrangling and figure out if there were cabins –And they're not going to be a lot of maybe there are – cabins with multiple people. Doesn't seem that they're going to be a lot of them. But just let me see if if they're if they're different,"space_titanic_head_third_s294hoeispace,",,,,space_titanic_head_third_s294hoeispace,,,,,,,plan of action,ANALYSIS PROCESS,,,df.head(),,space_titanic_head_third_s294hoeispace,dataframe,  df.head() 
662,s294hoei,Space,1:38:56,FALSE,Interactive,relationship (categorical X continuous),heatmap,maybe people who stayed inside their rooms survived. [hovering over the survived and Roomservice columns],"space_titanic_corr_heatmap_s294hoeispace,",,,,,,,space_titanic_corr_heatmap_s294hoeispace,,,relationship (categorical X continuous),relationship strength and/or direction,RELATIONSHIP,,"correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers",,,space_titanic_corr_heatmap_s294hoeispace,visualization," correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers  "
