,All representations,,,,Condition,,Data Type,Didn't use interaction,,,,,,,Insight Description,Justification,,,Notebook,,,,,PID,,Python Used,,,,,,Timestamp,,,Utterance,Was Interaction Used,Was Recapped,Was Vis used,group,interaction_used,,,Data Type,UtteranceType,highlevel,Was Interaction Used_content,Was Vis used_content,Python Used_content,Other representation_content,joined,output_types,combined_content
979,"profile_dataframe_3r2sh20eihappiness,",,,,Static,,distribution  (continuous),,,,,,,,INCORRECT INFERENCE (Visualization mirage from binned histogram having a longer axis),,,,Happiness,,,,,3r2sh20ei,,,,,,,,21:23,,,"And so it looks like it says, 2004 here, that's the first thing that pops out– I thought it said 2,005 to 2021. So maybe that's just the way the like viz did it.",,,profile_dataframe_3r2sh20eihappiness,profile,FALSE,,,distribution  (continuous),representation comment,ANALYSIS PROCESS,,"columns = df.columns 
 alx.profile(df,vars=columns)",,,profile_dataframe_3r2sh20eihappiness,visualization," columns = df.columns 
 alx.profile(df,vars=columns)  "
980,"profile_dataframe_3r2sh20eihappiness, min_year_3r2sh20eihappiness,",,,,Static,,distribution  (continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,min_year_3r2sh20eihappiness,,,,,,,,,"So I would do something like df.year got in and it says, 2,005 back. Okay, so that's just like how the viz decided to make it.",,,profile_dataframe_3r2sh20eihappiness,profile,FALSE,,,distribution  (continuous),representation comment,ANALYSIS PROCESS,,"columns = df.columns 
 alx.profile(df,vars=columns)",df.year.min(),,"profile_dataframe_3r2sh20eihappiness, min_year_3r2sh20eihappiness","visualization, other"," columns = df.columns 
 alx.profile(df,vars=columns) df.year.min() "
987,,,,,Static,,,,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,22:54,,,I would look for missing data. I don't think there's anything in the static to like. Take a look for missing information,,,,none,FALSE,,,,representation comment,ANALYSIS PROCESS,,,,,,,   
988,"null_rows_dataframe_3r2sh20eihappiness,",,,,Static,,distribution  (continuous),,,,,,,,"INCORRECT INFERENCE (is.null returns True for if that data is null, but she looked at an entire table of NaN's and thought that those were nulls (when they just were NOT missing data))",,,,Happiness,,,,,3r2sh20ei,,null_rows_dataframe_3r2sh20eihappiness,,,,,,00:23:28,,,"I got a lot of missing data. I got a lot of missing data. I don't know why it's missing. Oh, that's an NaN.",,,,dataframe,FALSE,,,distribution  (continuous),representation comment,ANALYSIS PROCESS,,,df[df.isnull()],,null_rows_dataframe_3r2sh20eihappiness,dataframe,  df[df.isnull()] 
994,"jointplot_happinessScore_lifeExpectancy_3r2sh20eihappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,Highglighted because its unclear if jointplot was made before this was said,,,,Happiness,,,,,3r2sh20ei,,,,,,,,29:28,,,"It's a relationship between happiness and life expectancy seems like the most obvious. I can do a pair plot in a second, but that's going to give me a bagillion. So I want to look at these first. ",,,jointplot_happinessScore_lifeExpectancy_3r2sh20eihappiness,scatterplot,FALSE,,,relationship (continuous X continuous),representation comment,ANALYSIS PROCESS,,"alx.jointplot(df,x='happinessScore',y='lifeExpectancy')",,,jointplot_happinessScore_lifeExpectancy_3r2sh20eihappiness,visualization," alx.jointplot(df,x='happinessScore',y='lifeExpectancy')  "
996,"profile_dataframe_3r2sh20eihappiness,",,,,Static,,distribution (categorical),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,30:07,,,It's going to give me way too many– I already saw how many unique values there were. There were a lot of countries. ,,,profile_dataframe_3r2sh20eihappiness,profile,FALSE,,,distribution (categorical),"distribution range [min, max]",VARIABLE,,"columns = df.columns 
 alx.profile(df,vars=columns)",,,profile_dataframe_3r2sh20eihappiness,visualization," columns = df.columns 
 alx.profile(df,vars=columns)  "
999,"lineplot_year_averageHappinessScore_3r2sh20eihappiness,",,,,Static,,relationship (categorical X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,30:35,,,Who knows which blue one that is because of my terrible decision.,,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,lineplot,FALSE,,,relationship (categorical X continuous),representation comment,ANALYSIS PROCESS,,"alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')",,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,visualization," alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')  "
1006,"pairplot_dataframe_3r2sh20eihappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,33:25,,,"I'm just looking at the overall blobs and shapes. We've got outliers, of course, because there's a lot of data here. most things are pretty blobby.",,,pairplot_dataframe_3r2sh20eihappiness,pairplot,FALSE,,,relationship (continuous X continuous),outlier (relationship),RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
1011,"pairplot_dataframe_3r2sh20eihappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,25:03,,,"If we look at corruption and generosity, this seems there's 2 blobs, some Bimodal of something going on. So like, I'm curious which countries or time have this split between corruption and generosity.",,,pairplot_dataframe_3r2sh20eihappiness,pairplot,FALSE,,,relationship (continuous X continuous),relationship form (linearity/non-linearity),RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
1015,,,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,44:30,,,"So we see this like purple cluster, I can't guarantee those are the same countries. There's also this other group of blue dots, kind of along the bottom.",,,,none,FALSE,,,relationship (continuous X continuous),representation comment,ANALYSIS PROCESS,,,,,,,   
1032,"check_na3_7ACC0B75happiness,",,,,Static,,,,,,,,,,Incorrect inference (basing data judgement off of a 10 sample of entire dataframe),,,,Happiness,,,,,7ACC0B75,,check_na3_7ACC0B75happiness,,,,,,33:10,,,"So I have a hypothesis I want to check. If the data set has nulls.Now based on this snapshot. I don't think it does, but that is like very stupid, because these 3 dots could mean anything.",,,,dataframe,FALSE,,,,missing data,DATASET,,,df.isna(),,check_na3_7ACC0B75happiness,dataframe,  df.isna() 
1034,"profile_all_columns8_7ACC0B75space,",,,,Interactive,,distribution (categorical),didn't use,,,,,,,,,,,Space,,,,,7ACC0B75,,,,,,,,48:20,,,"Earth, Europa, Mars. I like this, a separate bar for nulls.",profile_all_columns8_7ACC0B75space,,,profile,FALSE,,,distribution (categorical),representation comment,ANALYSIS PROCESS,"columns = df.columns # returns list of column names [""year"",""country""...]
 alx.highlight_brush() + alx.profile(df,vars=columns)",,,,profile_all_columns8_7ACC0B75space,visualization,"columns = df.columns # returns list of column names [""year"",""country""...]
 alx.highlight_brush() + alx.profile(df,vars=columns)   "
1061,"alx_jointplot_happinessscore_corruption_1_92ghd48xehappiness,",,,,Static,,,,,,,,,,,,,,Happiness,,,,,92ghd48xe,,,,,,,,25:51,,,Let's do corruption as the explanatory variable and happiness score as the other one. ,,,alx_jointplot_happinessscore_corruption_1_92ghd48xehappiness,scatterplot,FALSE,,,,plan of action,ANALYSIS PROCESS,,"alx.jointplot(df,x='happinessScore',y='corruption')",,,alx_jointplot_happinessscore_corruption_1_92ghd48xehappiness,visualization," alx.jointplot(df,x='happinessScore',y='corruption')  "
1101,"alx_profile_not_transported_E1D39056space,",,,,Static,,,,,,,,,,,,,,Space,,,,,E1D39056,,,,,,,,21:15,,,nulls showing up automatically in one of these histogram values is helpful.,,,alx_profile_not_transported_E1D39056space,profile,FALSE,,,,missing data,DATASET,,"alx.profile(data = df[~df.Transported], vars = ['Unnamed: 0', 'PassengerId', 'HomePlanet', 'CryoSleep', 'Cabin',
  'Destination', 'Age', 'VIP', 'RoomService', 'FoodCourt', 'ShoppingMall',
  'Spa', 'VRDeck', 'Name'])",,,alx_profile_not_transported_E1D39056space,visualization,"alx.profile(data = df[~df.Transported], vars = ['Unnamed: 0', 'PassengerId', 'HomePlanet', 'CryoSleep', 'Cabin',
  'Destination', 'Age', 'VIP', 'RoomService', 'FoodCourt', 'ShoppingMall',
  'Spa', 'VRDeck', 'Name'])"
1107,"profile_df_any_na_E1D39056happiness,",,,,Interactive,,,,,,,,,,,,,,Happiness,,,,,E1D39056,,,,,,,,46:21,,,So it like from this profile I would assume that there's like one country name that is is null.,,,profile_df_any_na_E1D39056happiness,profile,FALSE,,,,missing data,DATASET,,alx.profile(df[df.isna().any()]),,,profile_df_any_na_E1D39056happiness,error, alx.profile(df[df.isna().any()])  
1130,"df_describe_transpose_8v892iigespace,",,,,Static,,,,,,,,,,,,,,Space,,,,,8v892iige,,df_describe_transpose_8v892iigespace,,,,,,36:05,,,"So, for example, this looks like,  there's 5,000 observations, but each is 4,900 [referring to count column of df.describe().T], so there's a hundred missing.",,,,describe,FALSE,,,,missing data,DATASET,,,df.describe().T,,df_describe_transpose_8v892iigespace,describe,  df.describe().T 
1137,"load_data_and_head_8v892iigespace,",,,,Static,,,,,,,,,,,,,,Space,,,,,8v892iige,,load_data_and_head_8v892iigespace,,,,,,39:40,,,"I mean, if we want right, we can replace that with the a kind of like the center of the distribution. ",,,,dataframe,FALSE,,,,plan of action,ANALYSIS PROCESS,,,"url = ""https://gist.githubusercontent.com/dwootton/6e45d15f0b6936bd8c54df7849930117/raw/c7bdac122b3babce87b6a2f000c71f66c8fba0c2/final_space_titanic.csv""
df = pd.read_csv(""https://gist.githubusercontent.com/dwootton/6e45d15f0b6936bd8c54df7849930117/raw/c7bdac122b3babce87b6a2f000c71f66c8fba0c2/final_space_titanic.csv"")
df.head()",,load_data_and_head_8v892iigespace,dataframe,"url = ""https://gist.githubusercontent.com/dwootton/6e45d15f0b6936bd8c54df7849930117/raw/c7bdac122b3babce87b6a2f000c71f66c8fba0c2/final_space_titanic.csv""
df = pd.read_csv(""https://gist.githubusercontent.com/dwootton/6e45d15f0b6936bd8c54df7849930117/raw/c7bdac122b3babce87b6a2f000c71f66c8fba0c2/final_space_titanic.csv"")
df.head()"
1142,"profile_df_VIP_8v892iigespace, profile_df_roomService_8v892iigespace,",,,,Static,,,,,,,,,,,,,,Space,,,,,8v892iige,,,,,,,,43:25,,,"So from the histogram, I already see that you want the median to be 0. So I'm going to replace Room Service with 0 and the vip with the false.",,,"profile_df_VIP_8v892iigespace, profile_df_roomService_8v892iigespace",double-profiler,FALSE,,,,plan of action,ANALYSIS PROCESS,,"alx.profile(df,vars=['VIP']) alx.profile(df,vars=['RoomService'])",,,"profile_df_VIP_8v892iigespace, profile_df_roomService_8v892iigespace","visualization, visualization"," alx.profile(df,vars=['VIP']) alx.profile(df,vars=['RoomService'])  "
1146,"profile_all_columns3_8v892iigehappiness,",,,,Interactive,,distribution  (continuous),,,,,,,,,,,,Happiness,,,,,8v892iige,,,,,,,,1:04:49,,,So we can see the binned and in the range of the values.,,,profile_all_columns3_8v892iigehappiness,profile,FALSE,,,distribution  (continuous),relationship range constriction,RELATIONSHIP,,"alx.profile(df,vars=df.columns)",,,profile_all_columns3_8v892iigehappiness,visualization," alx.profile(df,vars=df.columns)  "
1167,,,,,Static,,,,,,,,,,,,,,Happiness,,,,,iurmer289,,,,,,,,35:23,,,"it says like, there's a organization which surveyed populations of countries and aggregated the information about like every country's happiness, and this is a UN global development project. And yeah, we need to analyze this data, and a better like have to better understand the conditions that lead to happiness for future initiatives. ",,,,none,FALSE,,,,plan of action,ANALYSIS PROCESS,,,,,,,   
1183,"happiness_df_head_iurmer289happiness,",,,,Static,,,,,,,,,,,,,,Happiness,,,,,iurmer289,,happiness_df_head_iurmer289happiness,,,,,,46:23,,,"And just I want to see how how we can fill them, or like, do we need to just get rid of them? I just wanted to try completely like dropping the rows with the like, you know, just missing values.",,,,dataframe,FALSE,,,,plan of action,ANALYSIS PROCESS,,,df.head(),,happiness_df_head_iurmer289happiness,dataframe,  df.head() 
1184,"dropna_shape_check_iurmer289happiness, happiness_df_info_iurmer289happiness,",,,,Static,,,,,,,,,,Gives data size and missing data vibed,,,,Happiness,,,,,iurmer289,,"dropna_shape_check_iurmer289happiness, happiness_df_info_iurmer289happiness",,,,,,46:40,,,"I want to see, like how many how many rows would be left after dropping for every column which seems to reduce our dataset by a lot.",,,,info,FALSE,,,,missing data,DATASET,,,df.dropna().shape df.info(),,"dropna_shape_check_iurmer289happiness, happiness_df_info_iurmer289happiness","other, info",  df.dropna().shape df.info() 
1189,"correct_filtered_data_profile_iurmer289happiness, initial_data_profile_iurmer289happiness,",,,,Static,,distribution (categorical),,,,,,,,,,,,Happiness,,,,,iurmer289,,,,,,,,50:10,,,"Although we have like less countries now. Yeah, we only have 149 categories which are like less countries than we had before [hovers over 166 from unfiltered profiler]",,,"correct_filtered_data_profile_iurmer289happiness, initial_data_profile_iurmer289happiness",double-profiler,FALSE,,,distribution (categorical),missing data,DATASET,,"columns = df_filtered.columns # returns list of column names [""year"",""country""...]
 alx.profile(df_filtered,vars=columns) columns = df.columns # returns list of column names [""year"",""country""...]
 alx.profile(df,vars=columns)",,,"correct_filtered_data_profile_iurmer289happiness, initial_data_profile_iurmer289happiness","visualization, visualization"," columns = df_filtered.columns # returns list of column names [""year"",""country""...]
 alx.profile(df_filtered,vars=columns) columns = df.columns # returns list of column names [""year"",""country""...]
 alx.profile(df,vars=columns)  "
1190,"correct_filtered_data_profile_iurmer289happiness, initial_data_profile_iurmer289happiness,",,,,Static,,distribution (categorical),,,,,,,,,,,,Happiness,,,,,iurmer289,,,,,,,,50:51,,,"we only lost, 110, wait 17 countries. But most of the other countries stayed. So maybe, like our analysis on the happiness itself wouldn't suffer from that. So, for now I'm willing to go like forward with this like filter dropped like missing values.",,,"correct_filtered_data_profile_iurmer289happiness, initial_data_profile_iurmer289happiness",double-profiler,FALSE,,,distribution (categorical),missing data,DATASET,,"columns = df_filtered.columns # returns list of column names [""year"",""country""...]
 alx.profile(df_filtered,vars=columns) columns = df.columns # returns list of column names [""year"",""country""...]
 alx.profile(df,vars=columns)",,,"correct_filtered_data_profile_iurmer289happiness, initial_data_profile_iurmer289happiness","visualization, visualization"," columns = df_filtered.columns # returns list of column names [""year"",""country""...]
 alx.profile(df_filtered,vars=columns) columns = df.columns # returns list of column names [""year"",""country""...]
 alx.profile(df,vars=columns)  "
1231,"interactive_tutorial, ",,,,Interactive,,,,,,,,,,,,,,Space,,,,,iurmer289,,,,,,,,1:41:36,,,"I can also have color, so I can add another dimension for this, so maybe cryo sleep",,,,none,FALSE,,,,plan of action,ANALYSIS PROCESS,,,,,interactive_tutorial,,   
1240,"tooltip_scatterplot_without_size_iurmer289space,",,,,Interactive,,relationship (continuous X continuous),,,,,,,,,,,,Space,,,,,iurmer289,,,,,,,,1:50:01,,,"Like now, there is no trending in age or room service, so we could look into this like area, which is very dense, but I don't think it would be showing us anything new. ",tooltip_scatterplot_without_size_iurmer289space,,,scatterplot,TRUE,,,relationship (continuous X continuous),representation comment,ANALYSIS PROCESS,"scatter = alx.scatterplot(df, x='RoomService',y='Age', color='survived', width=500)
 alx.highlight_brush() + alx.tooltip_hover() + (scatter)",,,,tooltip_scatterplot_without_size_iurmer289space,visualization,"scatter = alx.scatterplot(df, x='RoomService',y='Age', color='survived', width=500)
 alx.highlight_brush() + alx.tooltip_hover() + (scatter)"
1251,"happiness_head_repeated_s294hoeihappiness,",,,,Static,,,,,,,,,,"Plan of action, prompted looking at data table.",,,,Happiness,,,,,s294hoei,,happiness_head_repeated_s294hoeihappiness,,,,,,26:28,,,I would love to maybe make a line chart of life expectancy in a particular country.,,,,dataframe,FALSE,,,,representation comment,ANALYSIS PROCESS,,,df.head(),,happiness_head_repeated_s294hoeihappiness,dataframe,  df.head() 
1259,"multi_country_life_expectancy_lineplot_s294hoeihappiness,",,,,Static,,distribution (categorical),,,,,,,,,,,,Happiness,,,,,s294hoei,,,,,,,,34:22,,,"guess you could do line plots, and then you by country, and they'd sort of give you something similar. But I guess then you run into that question of it'll give you all 198 countries on the hue.",,,multi_country_life_expectancy_lineplot_s294hoeihappiness,lineplot,FALSE,,,distribution (categorical),representation comment,ANALYSIS PROCESS,,"alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sri Lanka'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sweden'],x='year',y='lifeExpectancy',color='country')",,,multi_country_life_expectancy_lineplot_s294hoeihappiness,visualization," alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sri Lanka'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sweden'],x='year',y='lifeExpectancy',color='country')  "
